8.1v,8.1i,8.2v,8.2i,8.3v,8.3i,8.4v,8.4i,8.5v,8.5i,8.6v,8.6i,8.7v,8.7i,8.8v,8.8i,8.9v,8.9i,9.0v,9.0i,,,,,
1.500192734,-0.026665993,1.704305076,4.14E-05,1.470745224,-0.042298065,1.598478749,-0.002833392,1.598102055,-0.002870614,1.597718867,-0.002908379,1.597341447,-0.002945871,1.703608809,2.67E-05,1.511896132,-0.022067862,1.511440666,-0.02235491,,,,,
1.486121997,-0.033805691,1.664109153,-3.48E-04,1.456581602,-0.048137703,1.573752574,-0.005322798,1.573350368,-0.005391773,1.572934616,-0.005462752,1.572525056,-0.005533328,1.662716618,-3.87E-04,1.495972178,-0.029953677,1.495493522,-0.03035296,,,,,
1.47205126,-0.040974329,1.623913229,-0.001389774,1.450190437,-0.049600332,1.551499018,-0.009092192,1.55107385,-0.00921141,1.55062879,-0.009335378,1.550190305,-0.00945879,1.621824427,-0.001509797,1.481640619,-0.038059796,1.481141093,-0.038574109,,,,,
1.457980523,-0.046684658,1.599236859,-0.00275963,1.443799272,-0.050021871,1.531848515,-0.014209759,1.531398895,-0.014401039,1.530932367,-0.014598534,1.530473316,-0.014795112,1.596976939,-0.002982484,1.46730906,-0.046130145,1.466788664,-0.046753752,,,,,
1.451545641,-0.048173645,1.574560488,-0.005186485,1.438355396,-0.049397544,1.514325031,-0.02059468,1.513837368,-0.020885564,1.51333559,-0.02118394,1.512843096,-0.021480717,1.572129452,-0.005602268,1.4529775,-0.05237069,1.452436235,-0.05306395,,,,,
1.445110759,-0.048649711,1.552351755,-0.008857063,1.435241482,-0.04860894,1.498553895,-0.027896955,1.498031995,-0.028304806,1.497498491,-0.028720769,1.496975898,-0.029134376,1.549766713,-0.009579467,1.446049969,-0.053903662,1.445389837,-0.054616042,,,,,
1.439703257,-0.048106462,1.532757729,-0.013830491,1.432127568,-0.047501562,1.484359872,-0.035408338,1.483807158,-0.035935962,1.483245101,-0.036471264,1.482695419,-0.037003571,1.530030814,-0.014987262,1.440196364,-0.054079675,1.439250948,-0.054737896,,,,,
1.434295756,-0.046699007,1.515321161,-0.02001446,1.429013654,-0.046075415,1.47016585,-0.042923053,1.469582322,-0.043563298,1.468991712,-0.044209216,1.468414941,-0.044851845,1.512370782,-0.021770302,1.435313514,-0.053398141,1.43408606,-0.053901078,,,,,
1.430414191,-0.045090815,1.499628249,-0.027080241,1.422785825,-0.04218185,1.455971828,-0.04883196,1.455357486,-0.049540503,1.454738322,-0.050250724,1.454134463,-0.050958162,1.496476754,-0.029537867,1.431193573,-0.052180007,1.430199388,-0.052640718,,,,,
1.426532626,-0.043017098,1.485504629,-0.034349469,1.416557997,-0.037120506,1.449471525,-0.050312596,1.448785352,-0.05103095,1.44818576,-0.051734254,1.447553162,-0.052443054,1.482172129,-0.037523504,1.427537663,-0.050588322,1.426701384,-0.05103517,,,,,
1.423068243,-0.040777601,1.471381009,-0.041637439,1.410330169,-0.031196348,1.442971222,-0.050693734,1.442213218,-0.051374746,1.441633198,-0.052057605,1.44097186,-0.052735848,1.467867503,-0.045481566,1.424247343,-0.048744723,1.42355318,-0.04920871,,,,,
1.419603861,-0.038221238,1.457257389,-0.047411779,1.40410234,-0.024842019,1.437492753,-0.049991826,1.436731142,-0.050610608,1.436166511,-0.051265772,1.435160564,-0.051847361,1.453562878,-0.051655836,1.420957023,-0.046536953,1.420404975,-0.047045037,,,,,
1.416139479,-0.035394358,1.450903423,-0.048875243,1.397874512,-0.01855697,1.434484965,-0.049185221,1.43385464,-0.049805219,1.433337624,-0.050455342,1.432219879,-0.050933259,1.446816994,-0.053165861,1.417995735,-0.044245054,1.417256771,-0.044568779,,,,,
1.409210714,-0.028849927,1.444549456,-0.049331508,1.391646684,-0.012859438,1.431477177,-0.048076267,1.430978137,-0.048718704,1.430508737,-0.049369091,1.429279194,-0.049717202,1.44007111,-0.053397294,1.415034447,-0.041705901,1.410960363,-0.038602692,,,,,
1.402281949,-0.021872511,1.43913044,-0.048766142,1.387244438,-0.009446399,1.428469389,-0.046665399,1.428101634,-0.047351575,1.42767985,-0.048007539,1.426338508,-0.048201315,1.434011199,-0.052351396,1.41207316,-0.03895473,1.404663955,-0.031770726,,,,,
1.396046061,-0.015844156,1.435823133,-0.047963596,1.382842192,-0.006625422,1.422453813,-0.042858917,1.422348629,-0.043702824,1.422022077,-0.044387307,1.420457138,-0.044192902,1.429442056,-0.050715805,1.406150584,-0.032721011,1.398367547,-0.024641399,,,,,
1.389810173,-0.010571246,1.432515827,-0.046807842,1.379098522,-0.004725333,1.416438237,-0.037939264,1.416595624,-0.039007665,1.416364303,-0.039736381,1.414575767,-0.039091373,1.426085262,-0.049021648,1.400228009,-0.026086468,1.392071139,-0.017819896,,,,,
1.385933911,-0.007881474,1.42920852,-0.045298986,1.375888983,-0.003449015,1.410422661,-0.032182873,1.410842618,-0.033504667,1.41070653,-0.034282128,1.408694396,-0.033180308,1.422728468,-0.046944982,1.394305433,-0.019587852,1.385774731,-0.011852446,,,,,
1.382057649,-0.00566747,1.422593907,-0.041126053,1.373215493,-0.002613854,1.404407085,-0.025979891,1.405089613,-0.027530621,1.405048757,-0.028345631,1.402813025,-0.026848044,1.419371673,-0.044509314,1.388382857,-0.013714423,1.38187039,-0.00881624,,,,,
1.378728499,-0.004152297,1.415979294,-0.035687725,1.370809352,-0.002016561,1.39839151,-0.019784101,1.399336608,-0.021483374,1.399390983,-0.022308185,1.396931655,-0.020542358,1.412658085,-0.038484878,1.382460282,-0.008839439,1.377966048,-0.006316697,,,,,
1.375740066,-0.003076225,1.40936468,-0.029361753,1.368643825,-0.001587705,1.392375934,-0.014076679,1.393583602,-0.015794801,1.39373321,-0.016587394,1.391050284,-0.014727297,1.406288962,-0.031811085,1.379175457,-0.00670917,1.374674295,-0.004635782,,,,,
1.37316446,-0.002344589,1.402750067,-0.022678609,1.366478298,-0.001245819,1.386360358,-0.009240548,1.387830597,-0.010829771,1.388075436,-0.011542965,1.385168913,-0.009777482,1.39991984,-0.024775154,1.375890632,-0.004960794,1.371737806,-0.003444019,,,,,
1.370846414,-0.001821395,1.396135454,-0.016243303,1.364312771,-9.78E-04,1.382851769,-0.006978331,1.382652892,-0.007208957,1.384190001,-0.00864752,1.381649199,-0.007385923,1.393550718,-0.017977933,1.373120236,-0.0037737,1.369204386,-0.002627917,,,,,
1.368528367,-0.001406775,1.389520841,-0.010619908,1.362147244,-7.71E-04,1.37934318,-0.005117279,1.379679531,-0.005568259,1.380304566,-0.006246975,1.378129485,-0.005414762,1.387181596,-0.011994118,1.370626881,-0.002909409,1.366924307,-0.002040761,,,,,
1.366210321,-0.001084337,1.385588273,-0.007894818,1.359981717,-6.15E-04,1.37635317,-0.00384362,1.376706169,-0.004213469,1.376903297,-0.004562294,1.375112521,-0.0040563,1.383140325,-0.008866751,1.36838286,-0.002279466,1.364872237,-0.001616311,,,,,
1.363892275,-8.39E-04,1.381655705,-0.005655491,1.35781619,-4.99E-04,1.37366216,-0.002923142,1.374116628,-0.003254572,1.373887708,-0.003377388,1.372397253,-0.003074803,1.379099055,-0.006297738,1.36613884,-0.00177086,1.362820167,-0.001275363,,,,,
1.361574229,-6.55E-04,1.378356091,-0.004159613,1.355650663,-4.14E-04,1.371240252,-0.002258997,1.371527088,-0.002478417,1.371284575,-0.002567687,1.369953513,-0.002367203,1.375708869,-0.004586849,1.36389482,-0.001367382,1.360768097,-0.001005557,,,,,
1.359256183,-5.21E-04,1.375386439,-0.003091336,1.353485136,-3.53E-04,1.369060535,-0.001778721,1.369196501,-0.001921158,1.368941755,-0.001987254,1.367754146,-0.001856108,1.372713506,-0.003391424,1.3616508,-0.00105332,1.358716027,-7.95E-04,,,,,
1.356938137,-4.26E-04,1.372816665,-0.002360007,1.35131961,-3.10E-04,1.366880817,-0.001393487,1.366865915,-0.001478631,1.366833218,-0.001569452,1.365554779,-0.001446767,1.370161309,-0.002585753,1.35940678,-8.14E-04,1.356663956,-6.35E-04,,,,,
1.354620091,-3.59E-04,1.370503869,-0.00183589,1.349154083,-2.80E-04,1.3647011,-0.001089608,1.364535329,-0.001134018,1.36472468,-0.001235415,1.363355412,-0.001124491,1.367864333,-0.002006963,1.357162759,-6.35E-04,1.354611886,-5.13E-04,,,,,
1.352302045,-3.12E-04,1.368191073,-0.001419653,1.346988556,-2.60E-04,1.362521382,-8.54E-04,1.362204742,-8.71E-04,1.362616143,-9.73E-04,1.361156046,-8.75E-04,1.365797054,-0.001589151,1.354918739,-5.03E-04,1.352559816,-4.24E-04,,,,,
1.349983999,-2.81E-04,1.365878277,-0.001095219,1.344823029,-2.45E-04,1.360341664,-6.75E-04,1.359874156,-6.75E-04,1.360507605,-7.69E-04,1.358956679,-6.86E-04,1.363729774,-0.001254011,1.352674719,-4.09E-04,1.350507746,-3.58E-04,,,,,
1.347665953,-2.59E-04,1.363565481,-8.47E-04,1.342657502,-2.34E-04,1.358161947,-5.41E-04,1.357543569,-5.32E-04,1.358399067,-6.14E-04,1.356757312,-5.46E-04,1.361662495,-9.89E-04,1.350430699,-3.43E-04,1.348455675,-3.11E-04,,,,,
1.345347907,-2.44E-04,1.361252684,-6.62E-04,1.338326448,-2.18E-04,1.355982229,-4.44E-04,1.355212983,-4.30E-04,1.35629053,-4.99E-04,1.354557946,-4.44E-04,1.359595216,-7.83E-04,1.348186679,-2.97E-04,1.346403605,-2.77E-04,,,,,
1.343029861,-2.33E-04,1.358939888,-5.26E-04,1.333995394,-2.09E-04,1.353802512,-3.73E-04,1.352882397,-3.58E-04,1.354181992,-4.14E-04,1.352358579,-3.70E-04,1.357527937,-6.26E-04,1.345942658,-2.66E-04,1.344351535,-2.55E-04,,,,,
1.340711815,-2.25E-04,1.356627092,-4.29E-04,1.32966434,-2.02E-04,1.351622794,-3.23E-04,1.35055181,-3.09E-04,1.352073454,-3.52E-04,1.350159212,-3.18E-04,1.355460658,-5.08E-04,1.343698638,-2.44E-04,1.342299465,-2.39E-04,,,,,
1.336075723,-2.13E-04,1.354314296,-3.61E-04,1.325333286,-1.96E-04,1.349443077,-2.88E-04,1.348221224,-2.75E-04,1.349964917,-3.08E-04,1.347959846,-2.82E-04,1.353393379,-4.20E-04,1.341454618,-2.29E-04,1.340247394,-2.27E-04,,,,,
1.331439631,-2.05E-04,1.3520015,-3.13E-04,1.316671178,-1.87E-04,1.347263359,-2.64E-04,1.345890638,-2.53E-04,1.347856379,-2.79E-04,1.345760479,-2.57E-04,1.351326099,-3.57E-04,1.339210598,-2.18E-04,1.336143254,-2.09E-04,,,,,
1.326803539,-2.00E-04,1.349688703,-2.81E-04,1.308009071,-1.83E-04,1.345083642,-2.46E-04,1.343560051,-2.37E-04,1.345747842,-2.57E-04,1.343561112,-2.40E-04,1.34925882,-3.11E-04,1.336966578,-2.10E-04,1.332039114,-1.99E-04,,,,,
1.322167447,-1.95E-04,1.347375907,-2.59E-04,1.290684855,-1.72E-04,1.342903924,-2.33E-04,1.341229465,-2.26E-04,1.343639304,-2.42E-04,1.341361746,-2.27E-04,1.347191541,-2.78E-04,1.332478537,-1.99E-04,1.327934973,-1.92E-04,,,,,
1.312895263,-1.87E-04,1.345063111,-2.43E-04,1.275546539,-1.69E-04,1.340724207,-2.24E-04,1.338898878,-2.18E-04,1.339422229,-2.20E-04,1.339162379,-2.18E-04,1.345124262,-2.55E-04,1.327990497,-1.92E-04,1.323830833,-1.87E-04,,,,,
1.303623079,-1.84E-04,1.342750315,-2.32E-04,1.260408224,-1.67E-04,1.336364772,-2.11E-04,1.334237706,-2.06E-04,1.335626861,-2.09E-04,1.334763645,-2.05E-04,1.343056983,-2.38E-04,1.323502457,-1.86E-04,1.315622552,-1.77E-04,,,,,
1.294350895,-1.78E-04,1.340437519,-2.24E-04,1.245269908,-1.65E-04,1.332005337,-2.03E-04,1.329576533,-1.99E-04,1.331831493,-2.02E-04,1.330364912,-1.97E-04,1.340989704,-2.26E-04,1.319014416,-1.82E-04,1.308235099,-1.73E-04,,,,,
1.285078711,-1.73E-04,1.335811926,-2.12E-04,1.230131592,-1.64E-04,1.327645901,-1.97E-04,1.32491536,-1.93E-04,1.328036126,-1.96E-04,1.325966179,-1.91E-04,1.336855145,-2.09E-04,1.310038335,-1.74E-04,1.293460193,-1.64E-04,,,,,
1.266534343,-1.86E-04,1.331186334,-2.04E-04,1.199854961,-2.21E-04,1.323286466,-1.92E-04,1.320254187,-1.88E-04,1.32044539,-1.87E-04,1.321567445,-1.87E-04,1.332720587,-2.00E-04,1.301062255,-1.71E-04,1.280162778,-1.61E-04,,,,,
1.247989975,-1.69E-04,1.326560742,-1.98E-04,1.16957833,-1.61E-04,1.318927031,-1.88E-04,1.310931842,-1.80E-04,1.313613728,-1.82E-04,1.317168712,-1.83E-04,1.328586029,-1.94E-04,1.292086174,-1.66E-04,1.266865363,-1.58E-04,,,,,
1.229445607,-1.68E-04,1.321935149,-1.94E-04,1.109025067,-1.59E-04,1.310208161,-1.84E-04,1.301609496,-1.77E-04,1.299950405,-1.72E-04,1.308371245,-1.79E-04,1.324451471,-1.89E-04,1.283110093,-1.62E-04,1.253567948,-1.57E-04,,,,,
1.210901238,-1.66E-04,1.312683964,-1.85E-04,1.0564755,-2.08E-04,1.301489291,-1.77E-04,1.29228715,-1.72E-04,1.287653413,-1.68E-04,1.299573778,-1.72E-04,1.320316912,-1.85E-04,1.265157932,-1.73E-04,1.226973118,-1.54E-04,,,,,
1.173812502,-1.64E-04,1.30343278,-1.82E-04,1.003925932,-1.53E-04,1.292770421,-1.73E-04,1.282964805,-1.67E-04,1.275356422,-1.65E-04,1.290776312,-1.68E-04,1.316182354,-1.81E-04,1.24720577,-1.58E-04,1.200378287,-1.52E-04,,,,,
1.136723766,-1.64E-04,1.294181595,-1.77E-04,1.000500999,-1.45E-04,1.275332681,-1.68E-04,1.264320114,-1.80E-04,1.26305943,-1.63E-04,1.273181378,-1.63E-04,1.307913237,-1.76E-04,1.229253609,-1.56E-04,1.173783457,-1.51E-04,,,,,
1.09963503,-1.61E-04,1.28493041,-1.72E-04,0,0,1.25789494,-1.65E-04,1.245675422,-1.63E-04,1.250762439,-1.62E-04,1.255586445,-1.61E-04,1.291375004,-1.66E-04,1.211301447,-1.55E-04,1.147188627,-1.50E-04,,,,,
1.025457557,-1.21E-04,1.26642804,-1.84E-04,0,0,1.2404572,-1.64E-04,1.227030731,-1.62E-04,1.226168456,-1.92E-04,1.237991511,-1.59E-04,1.276490594,-1.62E-04,1.175397124,-5.78E-05,1.093998967,-5.08E-04,,,,,
1.000500999,-4.06E-04,1.247925671,-1.68E-04,0,0,1.22301946,-1.62E-04,1.20838604,-1.60E-04,1.201574473,-1.59E-04,1.220396577,-1.58E-04,1.261606185,-1.60E-04,1.139492801,-1.52E-04,1.000500999,-1.53E-04,,,,,
0,0,1.229423301,-1.66E-04,0,0,1.188143979,-2.57E-04,1.171096658,-5.26E-05,1.152386508,-1.57E-04,1.18520671,-2.53E-04,1.246721775,-1.59E-04,1.103588478,3.91E-04,0,0,,,,,
0,0,1.210920932,-1.65E-04,0,0,1.153268499,-1.59E-04,1.133807275,-1.57E-04,1.103198542,-1.54E-04,1.150016843,-1.55E-04,1.231837365,-1.57E-04,1.031779832,-1.50E-04,0,0,,,,,
0,0,1.173916193,-1.63E-04,0,0,1.083517538,-1.57E-04,1.096517893,6.22E-04,1.054010577,-1.53E-04,1.079637109,-1.53E-04,1.202068545,-2.10E-04,1.000500999,-8.73E-04,0,0,,,,,
0,0,1.136911453,2.99E-04,0,0,1.030071354,0.005374575,1.021939128,-1.56E-04,1.000500999,-1.94E-04,1.022902938,-3.29E-04,1.172299725,-1.54E-04,0,0,0,0,,,,,
0,0,1.099906714,-1.63E-04,0,0,1.000500999,0.00527306,1.000500999,-7.70E-04,0,0.00E+00,1.000500999,-2.14E-04,1.112762086,-1.53E-04,0,0,0,0,,,,,
0,0,1.062901975,-1.56E-04,0,0,0,0,0,0,0,0,0,0,1.059178211,-1.50E-04,0,0,0,0,,,,,
0,0,1.025897236,-3.24E-04,0,0,0,0,0,0,0,0,0,0,1.005594335,-1.50E-04,0,0,0,0,,,,,
0,0,1.000500999,-4.51E-04,0,0,0,0,0,0,0,0,0,0,1.000500999,-1.41E-04,0,0,0,0,,,,,
